step T[K] H[J/g] Nco2[mmol/g] Nch4[mmol/g]
stepI 355.89900127899176 77.77908661154109 2.664628259587041 0.6471980811629249
stepII 353.1222313257515 75.57735485643103 2.980486962428101 0
stepIII 291.9806039433871 27.84063654006311 1.1649315577982509 0
stepIV 263.0 6.089999306009247 0 0.3760469082061921

effective amount adsorbed of CO2 [mmol/g]: 2.664628259587041
working capacity [mmol/g]: 1.4996967017887903
selectivity [-]: 4.11717577221347
regenerability [%]: 56.28164815835175

T[K] NcI[mmol/g] NmI[mmol/g] NtI[mmol/g] NcII[mmol/g] NcIII[mmol/g] NcIV[mmol/g] NmIV[mmol/g] HI[J/g] HII[J/g] HIII[J/g] HIV[J/g] intCp[J/g]
284 10.607194679391762 0.9956137197841042 11.602808399175867 11.42238282938208 1.5641465702033257 0.0 0.22037671841426398 287.790009007375 289.7466034240877 37.74429793462908 3.55837955800045 21.730212675967017
285 10.509315619711074 1.0010011322914818 11.510316752002556 11.32261240210668 1.505300475179651 0.0 0.21525369654854423 285.8056723639685 287.75934581439935 36.27477303372769 3.4753036020946335 22.491625525421767
286 10.409706548163019 1.0061745707528222 11.415881118915841 11.220546300995814 1.4492780483443513 0.0 0.21028366500307613 283.75874574904987 285.7002196915161 34.87875436773333 3.3947237072240193 23.254323252856516
287 10.30835224202542 1.0111217856934474 11.319474027718867 11.116149653561129 1.3959193410600343 0.0 0.2054611677311614 281.6480881064688 283.56744494141157 33.55189043132066 3.3165501193139892 24.018272302627267
288 10.205238921684119 1.015830149716197 11.221069071400315 11.009389638910335 1.3450737565124573 0.0 0.20078097269432646 279.47259789347487 281.3592830651901 32.290094615057015 3.2406968090658004 24.783438444018017
289 10.100354507875657 1.0202866780556927 11.12064118593135 10.900235959350134 1.296599571882622 0.0 0.1962380615216326 277.23122191025857 279.07405156094865 31.089534922538178 3.1670812977037053 25.549786763788767
290 9.993688888389295 1.0244780770493611 11.018166965438656 10.788661365368885 1.250363689968865 0.0 0.1918276196957516 274.92296533594816 276.7101403485223 29.946621904354547 3.095624495694673 26.317281658723516
291 9.885234257701452 1.0283907708804187 10.91362502858187 10.674642259147467 1.2062410819770437 0.0 0.18754502821316898 272.54690308614306 274.26603045649074 28.857995722567335 3.0262505393071923 27.085886828178268
292 9.774985463822631 1.0320109588008606 10.806996422623492 10.55815935657488 1.1641144676009019 0.0 0.1833858511265756 270.1021925365215 271.7403150745176 27.8205134756674 2.9588866369036992 27.85556526662902
293 9.662940414159824 1.0353246713780535 10.698265085537876 10.439198424869993 1.1238738548581308 0.0 0.17934583214951183 267.5880877670496 269.1317231082122 26.83123657547605 2.893462941267456 28.626279256219775
294 9.54910052301437 1.038317838356585 10.587418361370956 10.317751091395085 1.0854161112132228 0.0 0.17542088359114347 265.0039554550959 266.43914535611657 25.887417848550577 2.8299124138507015 29.397990359310526
295 9.43347120704743 1.0409763657228137 10.474447572770245 10.193815723169124 1.0486445442133743 0.0 0.17160707948706266 262.34929238457175 263.661663323757 24.98648918703671 2.7681706909099533 30.170659411025284
296 9.316062414018598 1.0432862262974554 10.359348640316053 10.067398373278003 1.0134684961103808 0.0 0.16790064839172578 259.6237446549743 260.7985806366316 24.126049689673728 2.708175965804366 30.94424651180003
297 9.196889219399287 1.0452335576788139 10.242122777078102 9.938513787214836 0.979802955489355 0.0 0.16429796656941095 256.8271286661636 257.8494569120878 23.303854366626684 2.649868876311366 31.71871101993078
298 9.075972446786276 1.0468047765379302 10.122777223324206 9.807186458376998 0.9475681877726734 0.0 0.1607955518967334 253.9594536728603 254.81414382871907 22.51780345054703 2.5931923881854244 32.494011544121534
299 8.953339333255437 1.0479866939820612 10.001326027237498 9.673451717503568 0.916689385622379 0.0 0.15739005494913852 251.02094562648975 251.69282298646897 21.765932332915426 2.5380917133389596 33.27010593603228
300 8.829024184835397 1.0487666723829263 9.877790857218324 9.537356835815222 0.8870963396217411 0.0 0.15407826350689036 248.01207244954313 248.48604498199975 21.046402126472316 2.4845141708969867 34.04723228282684
301 8.703069149193297 1.049132747923114 9.75220189711641 9.398962116144302 0.8587231289615067 0.0 0.15085706885681238 244.93357033850592 245.19476893518936 20.35749084902586 2.4324090932593947 34.82495362938671
302 8.575524865909628 1.049073804203839 9.624598670113468 9.258341940627266 0.8315078330181465 0.0 0.14772350615447724 241.78647020028123 241.82040149986548 19.69758520066809 2.3817278238675015 35.60259908457466
303 8.446451199581215 1.0485797221273248 9.49503092170854 9.115585737884373 0.8053922592598689 0.0 0.1446747075077259 238.57212406996294 238.36483418443336 19.0651729090209 2.3324235595377276 36.38021624056542
304 8.315917876329513 1.0476415766805032 9.363559453010016 8.970798827444318 0.7803216930659461 0.0 0.14170791707049318 235.29223080761088 234.8304776090143 18.458835631453965 2.284451246272452 37.15784644373697
305 8.184005103987564 1.0462517887811318 9.230256892768697 8.824103094999344 0.7562446625278788 0.0 0.13882048257003365 231.9488600185043 231.22029115192603 17.877242368040115 2.2377675518459794 37.93552525232424
306 8.050804076808744 1.0444043094950788 9.095208386303822 8.675637449487748 0.7331127203185115 0.0 0.13600985091402143 228.54447338729832 227.53780630984983 17.319143350531544 2.192330777093013 38.713282881850674
